,Title,URL,LCCN,Date,Description
791,WPA Federal Art Project in Ohio presents exhibition [of] Index of American Design,https://www.loc.gov/item/98517170/,98517170,1936,"1 print on board (poster) : silkscreen, color. | Poster for Federal Art Project exhibition of ""Index of American Design,"" showing perspective of hand holding brush, painting."
792,The Work Projects Administration is cooperating in the national campaign to stamp out syphilis! Please let us have your help!,https://www.loc.gov/item/98517172/,98517172,1936,"1 print on board (poster) : silkscreen, color. | Poster encouraging cooperation in eradicating syphilis."
793,"Your children like these low rent homes Cedar-Central Apts., 2202 East 30th. Street.",https://www.loc.gov/item/98518825/,98518825,1936,"1 print on board (poster) : silkscreen, color. | Poster for Cleveland Metropolitan Housing Authority promoting low income housing development, showing children playing on playground."
794,Training in music,https://www.loc.gov/item/98518826/,98518826,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing training opportunities in music in such areas as orchestra player, radio announcer, music salesman, concert singer, music teacher, radio singer, music critic, accompanist, and conductor, showing stylized piano, stringed instrument, and a hand conducting."
795,Sewing,https://www.loc.gov/item/98518938/,98518938,1937,"1 print on board (poster) : silkscreen, color. | Poster promoting occupations related to sewing, such as power machine operator, alteration worker, dress designer, hand finisher, basting trimmer, packer, swatcher, showing a swatch of cloth with needle and thread."
796,"""Chalk dust"" a play in 16 scenes, cast of 40",https://www.loc.gov/item/98518827/,98518827,1936,"1 print on board (poster) : silkscreen, color. | Poster for Federal Theatre Project presentation of ""Chalk Dust"" at the Emery, Walnut and Parkway, Cincinnati, Ohio."
797,Airplane mechanics course,https://www.loc.gov/item/98518828/,98518828,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing training opportunities in airplane mechanics in such areas as airplane factory worker, airport worker, aero rigger mechanic, and airplane mechanic."
798,Training in art,https://www.loc.gov/item/98518829/,98518829,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing training opportunities in art in such areas as decorator, art teacher, photographer, stylist sculptor, mural painter, window trimmer, portrait painter, interior decorator, landscape architect, and theater art director."
799,Building trades,https://www.loc.gov/item/98518830/,98518830,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing training opportunities in the building trades, such as architectural draftsman, bench hand, furniture maker, carpenter, piano factory worker, upholsterer contractor, blue-print maker, and woodwork machine operator."
800,Languages,https://www.loc.gov/item/98518831/,98518831,1938,"1 print on board (poster) : silkscreen, color. | Poster promoting occupations in the field of languages, such as language teacher, translator, reporter on foreign language journal, and librarian in foreign department, showing book and globe."
801,Occupations related to industrial arts,https://www.loc.gov/item/98518832/,98518832,1936,"1 print on board (poster) : tempera, color. | Poster promoting occupations in the industrial arts, such as carpenter, machine shop worker, molder, painter, paint sprayer, and sheet metal worker, showing men engaged in the various jobs."
802,Occupations related to industrial arts,https://www.loc.gov/item/98518833/,98518833,1937,"1 print on board (poster) : silkscreen, color. | Poster promoting occupations in the industrial arts, such as carpenter, machine shop worker, molder, painter, paint sprayer, and sheet metal worker, showing men engaged in the various jobs."
803,Occupations related to mathematics,https://www.loc.gov/item/98518936/,98518936,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting occupations that require a background in mathematics, such as mathematics teacher, calculating machine operator, mechanical engineer, accounting auditor bookkeeper, actuary statistician."
804,Announcing federal adult classes Learn more - live more.,https://www.loc.gov/item/98517173/,98517173,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing federally sponsored and conducted free adult education classes at Federal Adult Schools, 1275 Ontario Street."
805,The world wants new knowledge - new skills Enroll - Federal adult schools : Many courses - many places - informal teaching.,https://www.loc.gov/item/98517175/,98517175,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing free adult education classes and encouraging adults to return to school, showing earth."
806,The world wants new knowledge - new skills Enroll - Federal adult schools : Many courses - many places - informal teaching.,https://www.loc.gov/item/98517176/,98517176,1937,"1 print on board (poster) : silkscreen, color. | Poster announcing free adult education classes and encouraging adults to return to school, showing earth."
807,Please keep the park clean,https://www.loc.gov/item/98518941/,98518941,1937,"1 print on board (poster) : silkscreen, color. | Poster encouraging visitors to parks to clean up after themselves, showing a man sleeping against a tree next to his picnic lunch."
808,Exhibition of ceramics and prints,https://www.loc.gov/item/98517177/,98517177,1938,"1 print on board (poster) : silkscreen, color. | Poster for Federal Art Project exhibition of ceramics and prints at 4300 Euclid, showing a sculpted bust, a print, and tools."
809,Protect your parks,https://www.loc.gov/item/98517128/,98517128,1938,"1 print on board (poster) : silkscreen, color. | Poster promoting conservation of parks, showing a tree."
810,Spare our trees,https://www.loc.gov/item/98517129/,98517129,1938,"1 print on board (poster) : silkscreen, color. | Poster promoting conservation of trees as a natural resource."
811,"Exhibition Metropolitan housing project sketches, sculpture, ceramics, murals.",https://www.loc.gov/item/98517133/,98517133,1939,"1 print on board (poster) : silkscreen, color. | Poster for Federal Art Project exhibition of metropolitan housing project sketches, sculpture, ceramics, murals at the WPA Federal Art Gallery, 4300 Euclid Avenue."
812,"Federal Art Project, 4300 Euclid Ave., exhibits easel paintings",https://www.loc.gov/item/98517178/,98517178,1938,"1 print on board (poster) : silkscreen, color. | Poster for Federal Art Project exhibition of easel paintings at 4300 Euclid, showing a framed landscape painting."
813,Let them grow,https://www.loc.gov/item/98517179/,98517179,1938,"1 print on board (poster) : silkscreen, color. | Poster promoting conservation of flowers as a natural resource."
814,"Live here at low rent - Lakeview Terrace, 1340 West 28th St. at Main Avenue bridge",https://www.loc.gov/item/98518952/,98518952,1936,"1 print on board (poster) : silkscreen, color. | Poster for Cleveland Metropolitan Housing Authority promoting low income housing."
815,Ohio WPA paintings through March,https://www.loc.gov/item/98517082/,98517082,1938,"1 print on board (poster) : silkscreen, color. | Poster for Federal Art Project exhibition of WPA artists from Ohio, at 4300 Euclid, showing column and birds."
816,"""Only God can make a tree""",https://www.loc.gov/item/98517084/,98517084,1938,"1 print on board (poster) : silkscreen, color. | Poster promoting conservation of trees as a natural resource."
817,Paintings by William Sommer,https://www.loc.gov/item/98517122/,98517122,1938,"1 print on board (poster) : silkscreen, color. | Poster for Federal Art Project exhibition of paintings by William Sommer at the Cleveland Art Center, 4300 Euclid Ave., showing a horse and a barn."
818,Please keep the park clean,https://www.loc.gov/item/98517123/,98517123,1938,"1 print on board (poster) : silkscreen, color. | Poster encouraging conservation of a natural resource area, showing a boy holding a butterfly net, sitting against a tree."
819,"Poster exhibition, 4300 Euclid, second floor",https://www.loc.gov/item/98517127/,98517127,1938,"1 print on board (poster) : silkscreen, color. | Poster for Federal Art Project exhibition of posters at the Cleveland Art Center, 4300 Euclid Ave., showing an eye with an arrow through it."
820,"Cincinnati Federal Symphonic Orchestra, Works Progress Administration presents young people's concert under the sponsorship of the Hamilton Mothersingers at the Wilson Auditorium",https://www.loc.gov/item/98517135/,98517135,1939,"1 print on board (poster) : silkscreen, color. | Poster for concert by the Cincinnati Federal Symphonic Orchestra at Wilson Auditorium."
821,Safeguard your home - always disconnect cord when leaving iron even for a minute,https://www.loc.gov/item/98517138/,98517138,1940,"1 print on board (poster) : silkscreen, color. | Poster promoting home safety."
